id,data,nome,valor,tipo
10496,2023-08-03,Carlos Oliveira,200.12,debito
10497,2023-08-04,Ana Souza,75.00,credito
10498,2023-08-05,Fernanda Almeida,120.00,debito
10499,2023-08-06,Ricardo Lima,65.00,credito
10500,2023-08-07,Isabela Ferreira,83.40,debito
10501,2023-08-01,João Silva,150.23,debito
10502,2023-08-02,Maria Santos,50.00,credito
10503,2023-08-03,Carlos Oliveira,200.12,debito
10504,2023-08-04,Ana Souza,75.00,credito
10505,2023-08-05,Fernanda Almeida,120.00,debito
10506,2023-08-06,Ricardo Lima,65.00,credito
10507,2023-08-07,Isabela Ferreira,83.40,debito
10508,2023-08-01,João Silva,150.23,debito
10509,2023-08-02,Maria Santos,50.00,credito
10510,2023-08-03,Carlos Oliveira,200.12,debito
10511,2023-08-04,Ana Souza,75.00,credito
10512,2023-08-05,Fernanda Almeida,120.00,debito
10513,2023-08-06,Ricardo Lima,65.00,credito
10514,2023-08-07,Isabela Ferreira,83.40,debito
10515,2023-08-01,João Silva,150.23,debito
10516,2023-08-02,Maria Santos,50.00,credito
10517,2023-08-03,Carlos Oliveira,200.12,debito
10518,2023-08-04,Ana Souza,75.00,credito
10519,2023-08-05,Fernanda Almeida,120.00,debito
10520,2023-08-06,Ricardo Lima,65.00,credito
10521,2023-08-07,Isabela Ferreira,83.40,debito
10522,2023-08-01,João Silva,150.23,debito
10523,2023-08-02,Maria Santos,50.00,credito
10524,2023-08-03,Carlos Oliveira,200.12,debito
10525,2023-08-04,Ana Souza,75.00,credito
10526,2023-08-05,Fernanda Almeida,120.00,debito
10527,2023-08-06,Ricardo Lima,65.00,credito
10528,2023-08-07,Isabela Ferreira,83.40,debito
10529,2023-08-01,João Silva,150.23,debito
10530,2023-08-02,Maria Santos,50.00,credito
10531,2023-08-03,Carlos Oliveira,200.12,debito
10532,2023-08-04,Ana Souza,75.00,credito
10533,2023-08-05,Fernanda Almeida,120.00,debito
10534,2023-08-06,Ricardo Lima,65.00,credito
10535,2023-08-07,Isabela Ferreira,83.40,debito
10536,2023-08-01,João Silva,150.23,debito
10537,2023-08-02,Maria Santos,50.00,credito
10538,2023-08-03,Carlos Oliveira,200.12,debito
10539,2023-08-04,Ana Souza,75.00,credito
10540,2023-08-05,Fernanda Almeida,120.00,debito
10541,2023-08-06,Ricardo Lima,65.00,credito
10542,2023-08-07,Isabela Ferreira,83.40,debito
10543,2023-08-01,João Silva,150.23,debito
10544,2023-08-02,Maria Santos,50.00,credito
10545,2023-08-03,Carlos Oliveira,200.12,debito
10546,2023-08-04,Ana Souza,75.00,credito
10547,2023-08-05,Fernanda Almeida,120.00,debito
10548,2023-08-06,Ricardo Lima,65.00,credito
10549,2023-08-07,Isabela Ferreira,83.40,debito
10550,2023-08-01,João Silva,150.23,debito
10551,2023-08-02,Maria Santos,50.00,credito
10552,2023-08-03,Carlos Oliveira,200.12,debito
10553,2023-08-04,Ana Souza,75.00,credito
10554,2023-08-05,Fernanda Almeida,120.00,debito
10555,2023-08-06,Ricardo Lima,65.00,credito
10556,2023-08-07,Isabela Ferreira,83.40,debito
10557,2023-08-01,João Silva,150.23,debito
10558,2023-08-02,Maria Santos,50.00,credito
10559,2023-08-03,Carlos Oliveira,200.12,debito
10560,2023-08-04,Ana Souza,75.00,credito
10561,2023-08-05,Fernanda Almeida,120.00,debito
10562,2023-08-06,Ricardo Lima,65.00,credito
10563,2023-08-07,Isabela Ferreira,83.40,debito
10564,2023-08-01,João Silva,150.23,debito
10565,2023-08-02,Maria Santos,50.00,credito
10566,2023-08-03,Carlos Oliveira,200.12,debito
10567,2023-08-04,Ana Souza,75.00,credito
10568,2023-08-05,Fernanda Almeida,120.00,debito
10569,2023-08-06,Ricardo Lima,65.00,credito
10570,2023-08-07,Isabela Ferreira,83.40,debito
10571,2023-08-01,João Silva,150.23,debito
10572,2023-08-02,Maria Santos,50.00,credito
10573,2023-08-03,Carlos Oliveira,200.12,debito
10574,2023-08-04,Ana Souza,75.00,credito
10575,2023-08-05,Fernanda Almeida,120.00,debito
10576,2023-08-06,Ricardo Lima,65.00,credito
10577,2023-08-07,Isabela Ferreira,83.40,debito
10578,2023-08-01,João Silva,150.23,debito
10579,2023-08-02,Maria Santos,50.00,credito
10580,2023-08-03,Carlos Oliveira,200.12,debito
10581,2023-08-04,Ana Souza,75.00,credito
10582,2023-08-05,Fernanda Almeida,120.00,debito
10583,2023-08-06,Ricardo Lima,65.00,credito
10584,2023-08-07,Isabela Ferreira,83.40,debito
10585,2023-08-01,João Silva,150.23,debito
10586,2023-08-02,Maria Santos,50.00,credito
10587,2023-08-03,Carlos Oliveira,200.12,debito
10588,2023-08-04,Ana Souza,75.00,credito
10589,2023-08-05,Fernanda Almeida,120.00,debito
10590,2023-08-06,Ricardo Lima,65.00,credito
10591,2023-08-07,Isabela Ferreira,83.40,debito
10592,2023-08-01,João Silva,150.23,debito
10593,2023-08-02,Maria Santos,50.00,credito
10594,2023-08-03,Carlos Oliveira,200.12,debito
10595,2023-08-04,Ana Souza,75.00,credito
10596,2023-08-05,Fernanda Almeida,120.00,debito
10597,2023-08-06,Ricardo Lima,65.00,credito
10598,2023-08-07,Isabela Ferreira,83.40,debito
10599,2023-08-01,João Silva,150.23,debito
10600,2023-08-02,Maria Santos,50.00,credito
10601,2023-08-03,Carlos Oliveira,200.12,debito
10602,2023-08-04,Ana Souza,75.00,credito
10603,2023-08-05,Fernanda Almeida,120.00,debito
10604,2023-08-06,Ricardo Lima,65.00,credito
10605,2023-08-07,Isabela Ferreira,83.40,debito
10606,2023-08-01,João Silva,150.23,debito
10607,2023-08-02,Maria Santos,50.00,credito
10608,2023-08-03,Carlos Oliveira,200.12,debito
10609,2023-08-04,Ana Souza,75.00,credito
10610,2023-08-05,Fernanda Almeida,120.00,debito
10611,2023-08-06,Ricardo Lima,65.00,credito
10612,2023-08-07,Isabela Ferreira,83.40,debito
10613,2023-08-01,João Silva,150.23,debito
10614,2023-08-02,Maria Santos,50.00,credito
10615,2023-08-03,Carlos Oliveira,200.12,debito
10616,2023-08-04,Ana Souza,75.00,credito
10617,2023-08-05,Fernanda Almeida,120.00,debito
10618,2023-08-06,Ricardo Lima,65.00,credito
10619,2023-08-07,Isabela Ferreira,83.40,debito
10620,2023-08-01,João Silva,150.23,debito
10621,2023-08-02,Maria Santos,50.00,credito
10622,2023-08-03,Carlos Oliveira,200.12,debito
10623,2023-08-04,Ana Souza,75.00,credito
10624,2023-08-05,Fernanda Almeida,120.00,debito
10625,2023-08-06,Ricardo Lima,65.00,credito
10626,2023-08-07,Isabela Ferreira,83.40,debito
10627,2023-08-01,João Silva,150.23,debito
10628,2023-08-02,Maria Santos,50.00,credito
10629,2023-08-03,Carlos Oliveira,200.12,debito
10630,2023-08-04,Ana Souza,75.00,credito
10631,2023-08-05,Fernanda Almeida,120.00,debito
10632,2023-08-06,Ricardo Lima,65.00,credito
10633,2023-08-07,Isabela Ferreira,83.40,debito
10634,2023-08-01,João Silva,150.23,debito
10635,2023-08-02,Maria Santos,50.00,credito
10636,2023-08-03,Carlos Oliveira,200.12,debito
10637,2023-08-04,Ana Souza,75.00,credito
10638,2023-08-05,Fernanda Almeida,120.00,debito
10639,2023-08-06,Ricardo Lima,65.00,credito
10640,2023-08-07,Isabela Ferreira,83.40,debito
10641,2023-08-01,João Silva,150.23,debito
10642,2023-08-02,Maria Santos,50.00,credito
10643,2023-08-03,Carlos Oliveira,200.12,debito
10644,2023-08-04,Ana Souza,75.00,credito
10645,2023-08-05,Fernanda Almeida,120.00,debito
10646,2023-08-06,Ricardo Lima,65.00,credito
10647,2023-08-07,Isabela Ferreira,83.40,debito
10648,2023-08-01,João Silva,150.23,debito
10649,2023-08-02,Maria Santos,50.00,credito
10650,2023-08-03,Carlos Oliveira,200.12,debito
10651,2023-08-04,Ana Souza,75.00,credito
10652,2023-08-05,Fernanda Almeida,120.00,debito
10653,2023-08-06,Ricardo Lima,65.00,credito
10654,2023-08-07,Isabela Ferreira,83.40,debito
10655,2023-08-01,João Silva,150.23,debito
10656,2023-08-02,Maria Santos,50.00,credito
10657,2023-08-03,Carlos Oliveira,200.12,debito
10658,2023-08-04,Ana Souza,75.00,credito
10659,2023-08-05,Fernanda Almeida,120.00,debito
10660,2023-08-06,Ricardo Lima,65.00,credito
10661,2023-08-07,Isabela Ferreira,83.40,debito
10662,2023-08-01,João Silva,150.23,debito
10663,2023-08-02,Maria Santos,50.00,credito
10664,2023-08-03,Carlos Oliveira,200.12,debito
10665,2023-08-04,Ana Souza,75.00,credito
10666,2023-08-05,Fernanda Almeida,120.00,debito
10667,2023-08-06,Ricardo Lima,65.00,credito
10668,2023-08-07,Isabela Ferreira,83.40,debito
10669,2023-08-01,João Silva,150.23,debito
10670,2023-08-02,Maria Santos,50.00,credito
10671,2023-08-03,Carlos Oliveira,200.12,debito
10672,2023-08-04,Ana Souza,75.00,credito
10673,2023-08-05,Fernanda Almeida,120.00,debito
10674,2023-08-06,Ricardo Lima,65.00,credito
10675,2023-08-07,Isabela Ferreira,83.40,debito
10676,2023-08-01,João Silva,150.23,debito
10677,2023-08-02,Maria Santos,50.00,credito
10678,2023-08-03,Carlos Oliveira,200.12,debito
10679,2023-08-04,Ana Souza,75.00,credito
10680,2023-08-05,Fernanda Almeida,120.00,debito
10681,2023-08-06,Ricardo Lima,65.00,credito
10682,2023-08-07,Isabela Ferreira,83.40,debito
10683,2023-08-01,João Silva,150.23,debito
10684,2023-08-02,Maria Santos,50.00,credito
10685,2023-08-03,Carlos Oliveira,200.12,debito
10686,2023-08-04,Ana Souza,75.00,credito
10687,2023-08-05,Fernanda Almeida,120.00,debito
10688,2023-08-06,Ricardo Lima,65.00,credito
10689,2023-08-07,Isabela Ferreira,83.40,debito
10690,2023-08-01,João Silva,150.23,debito
10691,2023-08-02,Maria Santos,50.00,credito
10692,2023-08-03,Carlos Oliveira,200.12,debito
10693,2023-08-04,Ana Souza,75.00,credito
10694,2023-08-05,Fernanda Almeida,120.00,debito
10695,2023-08-06,Ricardo Lima,65.00,credito
10696,2023-08-07,Isabela Ferreira,83.40,debito
10697,2023-08-01,João Silva,150.23,debito
10698,2023-08-02,Maria Santos,50.00,credito
10699,2023-08-03,Carlos Oliveira,200.12,debito
10700,2023-08-04,Ana Souza,75.00,credito
10701,2023-08-05,Fernanda Almeida,120.00,debito
10702,2023-08-06,Ricardo Lima,65.00,credito
10703,2023-08-07,Isabela Ferreira,83.40,debito
10704,2023-08-01,João Silva,150.23,debito
10705,2023-08-02,Maria Santos,50.00,credito
10706,2023-08-03,Carlos Oliveira,200.12,debito
10707,2023-08-04,Ana Souza,75.00,credito
10708,2023-08-05,Fernanda Almeida,120.00,debito
10709,2023-08-06,Ricardo Lima,65.00,credito
10710,2023-08-07,Isabela Ferreira,83.40,debito
10711,2023-08-01,João Silva,150.23,debito
10712,2023-08-02,Maria Santos,50.00,credito
10713,2023-08-03,Carlos Oliveira,200.12,debito
10714,2023-08-04,Ana Souza,75.00,credito
10715,2023-08-05,Fernanda Almeida,120.00,debito
10716,2023-08-06,Ricardo Lima,65.00,credito
10717,2023-08-07,Isabela Ferreira,83.40,debito
10718,2023-08-01,João Silva,150.23,debito
10719,2023-08-02,Maria Santos,50.00,credito
10720,2023-08-03,Carlos Oliveira,200.12,debito
10721,2023-08-04,Ana Souza,75.00,credito
10722,2023-08-05,Fernanda Almeida,120.00,debito
10723,2023-08-06,Ricardo Lima,65.00,credito
10724,2023-08-07,Isabela Ferreira,83.40,debito
10725,2023-08-01,João Silva,150.23,debito
10726,2023-08-02,Maria Santos,50.00,credito
10727,2023-08-03,Carlos Oliveira,200.12,debito
10728,2023-08-04,Ana Souza,75.00,credito
10729,2023-08-05,Fernanda Almeida,120.00,debito
10730,2023-08-06,Ricardo Lima,65.00,credito
10731,2023-08-07,Isabela Ferreira,83.40,debito
10732,2023-08-01,João Silva,150.23,debito
10733,2023-08-02,Maria Santos,50.00,credito
10734,2023-08-03,Carlos Oliveira,200.12,debito
10735,2023-08-04,Ana Souza,75.00,credito
10736,2023-08-05,Fernanda Almeida,120.00,debito
10737,2023-08-06,Ricardo Lima,65.00,credito
10738,2023-08-07,Isabela Ferreira,83.40,debito
10739,2023-08-01,João Silva,150.23,debito
10740,2023-08-02,Maria Santos,50.00,credito
10741,2023-08-03,Carlos Oliveira,200.12,debito
10742,2023-08-04,Ana Souza,75.00,credito
10743,2023-08-05,Fernanda Almeida,120.00,debito
10744,2023-08-06,Ricardo Lima,65.00,credito
10745,2023-08-07,Isabela Ferreira,83.40,debito
10746,2023-08-01,João Silva,150.23,debito
10747,2023-08-02,Maria Santos,50.00,credito
10748,2023-08-03,Carlos Oliveira,200.12,debito
10749,2023-08-04,Ana Souza,75.00,credito
10750,2023-08-05,Fernanda Almeida,120.00,debito
10751,2023-08-06,Ricardo Lima,65.00,credito
10752,2023-08-07,Isabela Ferreira,83.40,debito
10753,2023-08-01,João Silva,150.23,debito
10754,2023-08-02,Maria Santos,50.00,credito
10755,2023-08-03,Carlos Oliveira,200.12,debito
10756,2023-08-04,Ana Souza,75.00,credito
10757,2023-08-05,Fernanda Almeida,120.00,debito
10758,2023-08-06,Ricardo Lima,65.00,credito
10759,2023-08-07,Isabela Ferreira,83.40,debito
10760,2023-08-01,João Silva,150.23,debito
10761,2023-08-02,Maria Santos,50.00,credito
10762,2023-08-03,Carlos Oliveira,200.12,debito
10763,2023-08-04,Ana Souza,75.00,credito
10764,2023-08-05,Fernanda Almeida,120.00,debito
10765,2023-08-06,Ricardo Lima,65.00,credito
10766,2023-08-07,Isabela Ferreira,83.40,debito
10767,2023-08-01,João Silva,150.23,debito
10768,2023-08-02,Maria Santos,50.00,credito
10769,2023-08-03,Carlos Oliveira,200.12,debito
10770,2023-08-04,Ana Souza,75.00,credito
10771,2023-08-05,Fernanda Almeida,120.00,debito
10772,2023-08-06,Ricardo Lima,65.00,credito
10773,2023-08-07,Isabela Ferreira,83.40,debito
10774,2023-08-01,João Silva,150.23,debito
10775,2023-08-02,Maria Santos,50.00,credito
10776,2023-08-03,Carlos Oliveira,200.12,debito
10777,2023-08-04,Ana Souza,75.00,credito
10778,2023-08-05,Fernanda Almeida,120.00,debito
10779,2023-08-06,Ricardo Lima,65.00,credito
10780,2023-08-07,Isabela Ferreira,83.40,debito
10781,2023-08-01,João Silva,150.23,debito
10782,2023-08-02,Maria Santos,50.00,credito
10783,2023-08-03,Carlos Oliveira,200.12,debito
10784,2023-08-04,Ana Souza,75.00,credito
10785,2023-08-05,Fernanda Almeida,120.00,debito
10786,2023-08-06,Ricardo Lima,65.00,credito
10787,2023-08-07,Isabela Ferreira,83.40,debito
10788,2023-08-01,João Silva,150.23,debito
10789,2023-08-02,Maria Santos,50.00,credito
10790,2023-08-03,Carlos Oliveira,200.12,debito
10791,2023-08-04,Ana Souza,75.00,credito
10792,2023-08-05,Fernanda Almeida,120.00,debito
10793,2023-08-06,Ricardo Lima,65.00,credito
10794,2023-08-07,Isabela Ferreira,83.40,debito
10795,2023-08-01,João Silva,150.23,debito
10796,2023-08-02,Maria Santos,50.00,credito
10797,2023-08-03,Carlos Oliveira,200.12,debito
10798,2023-08-04,Ana Souza,75.00,credito
10799,2023-08-05,Fernanda Almeida,120.00,debito
10800,2023-08-06,Ricardo Lima,65.00,credito
10801,2023-08-07,Isabela Ferreira,83.40,debito
10802,2023-08-01,João Silva,150.23,debito
10803,2023-08-02,Maria Santos,50.00,credito
10804,2023-08-03,Carlos Oliveira,200.12,debito
10805,2023-08-04,Ana Souza,75.00,credito
10806,2023-08-05,Fernanda Almeida,120.00,debito
10807,2023-08-06,Ricardo Lima,65.00,credito
10808,2023-08-07,Isabela Ferreira,83.40,debito
10809,2023-08-01,João Silva,150.23,debito
10810,2023-08-02,Maria Santos,50.00,credito
10811,2023-08-03,Carlos Oliveira,200.12,debito
10812,2023-08-04,Ana Souza,75.00,credito
10813,2023-08-05,Fernanda Almeida,120.00,debito
10814,2023-08-06,Ricardo Lima,65.00,credito
10815,2023-08-07,Isabela Ferreira,83.40,debito
10816,2023-08-01,João Silva,150.23,debito
10817,2023-08-02,Maria Santos,50.00,credito
10818,2023-08-03,Carlos Oliveira,200.12,debito
10819,2023-08-04,Ana Souza,75.00,credito
10820,2023-08-05,Fernanda Almeida,120.00,debito
10821,2023-08-06,Ricardo Lima,65.00,credito
10822,2023-08-07,Isabela Ferreira,83.40,debito
10823,2023-08-01,João Silva,150.23,debito
10824,2023-08-02,Maria Santos,50.00,credito
10825,2023-08-03,Carlos Oliveira,200.12,debito
10826,2023-08-04,Ana Souza,75.00,credito
10827,2023-08-05,Fernanda Almeida,120.00,debito
10828,2023-08-06,Ricardo Lima,65.00,credito
10829,2023-08-07,Isabela Ferreira,83.40,debito
10830,2023-08-01,João Silva,150.23,debito
10831,2023-08-02,Maria Santos,50.00,credito
10832,2023-08-03,Carlos Oliveira,200.12,debito
10833,2023-08-04,Ana Souza,75.00,credito
10834,2023-08-05,Fernanda Almeida,120.00,debito
10835,2023-08-06,Ricardo Lima,65.00,credito
10836,2023-08-07,Isabela Ferreira,83.40,debito
10837,2023-08-01,João Silva,150.23,debito
10838,2023-08-02,Maria Santos,50.00,credito
10839,2023-08-03,Carlos Oliveira,200.12,debito
10840,2023-08-04,Ana Souza,75.00,credito
10841,2023-08-05,Fernanda Almeida,120.00,debito
10842,2023-08-06,Ricardo Lima,65.00,credito
10843,2023-08-07,Isabela Ferreira,83.40,debito
10844,2023-08-01,João Silva,150.23,debito
10845,2023-08-02,Maria Santos,50.00,credito
10846,2023-08-03,Carlos Oliveira,200.12,debito
10847,2023-08-04,Ana Souza,75.00,credito
10848,2023-08-05,Fernanda Almeida,120.00,debito
10849,2023-08-06,Ricardo Lima,65.00,credito
10850,2023-08-07,Isabela Ferreira,83.40,debito
10851,2023-08-01,João Silva,150.23,debito
10852,2023-08-02,Maria Santos,50.00,credito
10853,2023-08-03,Carlos Oliveira,200.12,debito
10854,2023-08-04,Ana Souza,75.00,credito
10855,2023-08-05,Fernanda Almeida,120.00,debito
10856,2023-08-06,Ricardo Lima,65.00,credito
10857,2023-08-07,Isabela Ferreira,83.40,debito
10858,2023-08-01,João Silva,150.23,debito
10859,2023-08-02,Maria Santos,50.00,credito
10860,2023-08-03,Carlos Oliveira,200.12,debito
10861,2023-08-04,Ana Souza,75.00,credito
10862,2023-08-05,Fernanda Almeida,120.00,debito
10863,2023-08-06,Ricardo Lima,65.00,credito
10864,2023-08-07,Isabela Ferreira,83.40,debito
10865,2023-08-01,João Silva,150.23,debito
10866,2023-08-02,Maria Santos,50.00,credito
10867,2023-08-03,Carlos Oliveira,200.12,debito
10868,2023-08-04,Ana Souza,75.00,credito
10869,2023-08-05,Fernanda Almeida,120.00,debito
10870,2023-08-06,Ricardo Lima,65.00,credito
10871,2023-08-07,Isabela Ferreira,83.40,debito
10872,2023-08-01,João Silva,150.23,debito
10873,2023-08-02,Maria Santos,50.00,credito
10874,2023-08-03,Carlos Oliveira,200.12,debito
10875,2023-08-04,Ana Souza,75.00,credito
10876,2023-08-05,Fernanda Almeida,120.00,debito
10877,2023-08-06,Ricardo Lima,65.00,credito
10878,2023-08-07,Isabela Ferreira,83.40,debito
10879,2023-08-01,João Silva,150.23,debito
10880,2023-08-02,Maria Santos,50.00,credito
10881,2023-08-03,Carlos Oliveira,200.12,debito
10882,2023-08-04,Ana Souza,75.00,credito
10883,2023-08-05,Fernanda Almeida,120.00,debito
10884,2023-08-06,Ricardo Lima,65.00,credito
10885,2023-08-07,Isabela Ferreira,83.40,debito
10886,2023-08-01,João Silva,150.23,debito
10887,2023-08-02,Maria Santos,50.00,credito
10888,2023-08-03,Carlos Oliveira,200.12,debito
10889,2023-08-04,Ana Souza,75.00,credito
10890,2023-08-05,Fernanda Almeida,120.00,debito
10891,2023-08-06,Ricardo Lima,65.00,credito
10892,2023-08-07,Isabela Ferreira,83.40,debito
10893,2023-08-01,João Silva,150.23,debito
10894,2023-08-02,Maria Santos,50.00,credito
10895,2023-08-03,Carlos Oliveira,200.12,debito
10896,2023-08-04,Ana Souza,75.00,credito
10897,2023-08-05,Fernanda Almeida,120.00,debito
10898,2023-08-06,Ricardo Lima,65.00,credito
10899,2023-08-07,Isabela Ferreira,83.40,debito
10900,2023-08-01,João Silva,150.23,debito
10901,2023-08-02,Maria Santos,50.00,credito
10902,2023-08-03,Carlos Oliveira,200.12,debito
10903,2023-08-04,Ana Souza,75.00,credito
10904,2023-08-05,Fernanda Almeida,120.00,debito
10905,2023-08-06,Ricardo Lima,65.00,credito
10906,2023-08-07,Isabela Ferreira,83.40,debito
10907,2023-08-01,João Silva,150.23,debito
10908,2023-08-02,Maria Santos,50.00,credito
10909,2023-08-03,Carlos Oliveira,200.12,debito
10910,2023-08-04,Ana Souza,75.00,credito
10911,2023-08-05,Fernanda Almeida,120.00,debito
10912,2023-08-06,Ricardo Lima,65.00,credito
10913,2023-08-07,Isabela Ferreira,83.40,debito
10914,2023-08-01,João Silva,150.23,debito
10915,2023-08-02,Maria Santos,50.00,credito
10916,2023-08-03,Carlos Oliveira,200.12,debito
10917,2023-08-04,Ana Souza,75.00,credito
10918,2023-08-05,Fernanda Almeida,120.00,debito
10919,2023-08-06,Ricardo Lima,65.00,credito
10920,2023-08-07,Isabela Ferreira,83.40,debito
10921,2023-08-01,João Silva,150.23,debito
10922,2023-08-02,Maria Santos,50.00,credito
10923,2023-08-03,Carlos Oliveira,200.12,debito
10924,2023-08-04,Ana Souza,75.00,credito
10925,2023-08-05,Fernanda Almeida,120.00,debito
10926,2023-08-06,Ricardo Lima,65.00,credito
10927,2023-08-07,Isabela Ferreira,83.40,debito
10928,2023-08-01,João Silva,150.23,debito
10929,2023-08-02,Maria Santos,50.00,credito
10930,2023-08-03,Carlos Oliveira,200.12,debito
10931,2023-08-04,Ana Souza,75.00,credito
10932,2023-08-05,Fernanda Almeida,120.00,debito
10933,2023-08-06,Ricardo Lima,65.00,credito
10934,2023-08-07,Isabela Ferreira,83.40,debito
10935,2023-08-01,João Silva,150.23,debito
10936,2023-08-02,Maria Santos,50.00,credito
10937,2023-08-03,Carlos Oliveira,200.12,debito
10938,2023-08-04,Ana Souza,75.00,credito
10939,2023-08-05,Fernanda Almeida,120.00,debito
10940,2023-08-06,Ricardo Lima,65.00,credito
10941,2023-08-07,Isabela Ferreira,83.40,debito
10942,2023-08-01,João Silva,150.23,debito
10943,2023-08-02,Maria Santos,50.00,credito
10944,2023-08-03,Carlos Oliveira,200.12,debito
10945,2023-08-04,Ana Souza,75.00,credito
10946,2023-08-05,Fernanda Almeida,120.00,debito
10947,2023-08-06,Ricardo Lima,65.00,credito
